sample,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,temperature,residence_time,pressure,heat_rate,fuel_type,devol_yield,fuel_category_Biomass,fuel_category_Coal,fuel_category_Mix,fuel_category_Plastic
dgst_car_138,7.873282641179999,55.307259510959994,15.2332561981,21.58620164976,44.1560972131434,5.896137569259472,18.062469764405517,2.1341577749237186,0.2916533878409505,0.0,1.5554136803730298,0.3245870123603072,19.130280701209337,800,1.0,1.0,1000,Digestate_SCP,52.60999254,0,0,1,0
dgst_car_198,7.8901376579999996,55.27388397600001,15.234464110000001,21.601514256,44.1078796545913,5.888197018553187,18.085198405980197,2.1360835675680816,0.2909894398165748,0.0,1.5550122570926281,0.32513331299725184,19.10362708406698,800,10.0,5.0,1000,Digestate_SCP,55.87599135,0,0,1,0
dgst_car_202,7.884755429299999,55.284541619600006,15.234078393499999,21.596624557600002,44.12327672777458,5.890732635121333,18.077940581897213,2.1354686137800534,0.2912014550373406,0.0,1.5551404415924537,0.32495886553164605,19.112138251078814,800,10.0,5.0,1000,Digestate_SCP,59.66595593,0,0,1,0
dgst_car_285,7.9674782010400005,55.120737762880005,15.240006706800001,21.67177732928,43.886629672920726,5.851761189967601,18.189490528659146,2.1449202154627742,0.2879428631620431,0.0,1.5531702954484048,0.32764005555204184,18.981324908650308,800,10.0,5.0,1000,Digestate_SCP,61.54696133,0,0,1,0
dgst_car_203,7.9625729455,55.130450925999995,15.239655172500001,21.667320956,43.900662257328015,5.854072100170695,18.182875893017336,2.1443597588854515,0.2881360895918723,0.0,1.553287120236603,0.3274810676225431,18.989081815958365,800,10.0,10.0,1000,Digestate_SCP,55.46676353,0,0,1,0
dgst_car_204,7.940740004299999,55.173683519600004,15.238090518500002,21.6474859576,43.963120285814014,5.864357796027148,18.153434623373094,2.1418652067875934,0.2889961265963356,0.0,1.5538070990044037,0.3267734237316286,19.023607255004272,800,10.0,10.0,1000,Digestate_SCP,57.72357724,0,0,1,0
dgst_car_207,7.873282641179999,55.307259510959994,15.2332561981,21.58620164976,44.1560972131434,5.896137569259472,18.062469764405517,2.1341577749237186,0.2916533878409505,0.0,1.5554136803730298,0.3245870123603072,19.130280701209337,800,10.0,10.0,1000,Digestate_SCP,58.13704497,0,0,1,0
dgst_car_208,7.937778513249999,55.179547729,15.23787828375,21.644795474,43.971592295639326,5.865752981217401,18.14944111394377,2.1415268376396215,0.2891127848087155,0.0,1.5538776306131743,0.3266774366160891,19.028290397682806,800,10.0,20.0,1000,Digestate_SCP,51.22845618,0,0,1,0
dgst_car_209,7.977834635419999,55.100230424239996,15.240748898899998,21.68118604144,43.85700276797951,5.846882180162455,18.20345596622165,2.1461035038192215,0.2875349054471614,0.0,1.5529236440266656,0.32797572574203265,18.96494780028711,800,10.0,20.0,1000,Digestate_SCP,61.67103784,0,0,1,0
dgst_car_210,7.87290736086,55.308002623920004,15.2332293037,21.585860711520002,44.15717078672664,5.896314367208822,18.061963706655803,2.1341148967653907,0.2916681707764831,0.0,1.5554226181426407,0.32457484886738175,19.130874149324942,800,10.0,20.0,1000,Digestate_SCP,60.20625889,0,0,1,0
dgst_car_290,7.937842474889999,55.17942107508,15.237882867549999,21.64485358248,43.97140931901256,5.865722848310915,18.14952736489241,2.1415341456629324,0.28911026525000083,0.0,1.5538761072868186,0.32667950972494714,19.028189252185147,800,10.0,20.0,1000,Digestate_SCP,58.92789732,0,0,1,0
htc_6,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,5.0,1.0,1000,HTC-MSW,49.02642559,1,0,0,0
htc_12,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,5.0,1.0,1000,HTC-MSW,56.3740458,1,0,0,0
htc_19,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,1.0,1000,HTC-MSW,50.35490605,1,0,0,0
htc_52,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,0.5,1.0,1000,HTC-MSW,51.56732892,1,0,0,0
htc_58,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,2.0,1.0,1000,HTC-MSW,49.60480556,1,0,0,0
htc_59,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,5.0,1.0,1000,HTC-MSW,49.32806324,1,0,0,0
htc_60,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,5.0,1.0,1000,HTC-MSW,60.27966742,1,0,0,0
htc_61,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,5.0,1.0,1000,HTC-MSW,49.37946596,1,0,0,0
htc_62,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,5.0,1.0,1000,HTC-MSW,56.252497,1,0,0,0
htc_63,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,1.0,1000,HTC-MSW,48.6115993,1,0,0,0
htc_64,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,1.0,1000,HTC-MSW,56.17932149,1,0,0,0
htc_37,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,1.0,1000,HTC-MSW,56.19314206,1,0,0,0
htc_92,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,1.0,1000,HTC-MSW,56.69291339,1,0,0,0
htc_93,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,1.0,1000,HTC-MSW,45.89552239,1,0,0,0
htc_82,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,5.0,1000,HTC-MSW,51.709062,1,0,0,0
htc_83,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,5.0,1000,HTC-MSW,45.29987239,1,0,0,0
htc_89,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,20.0,1000,HTC-MSW,55.50493546,1,0,0,0
htc_99,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,1.0,10,HTC-MSW,47.44756628,1,0,0,0
htc_100,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,1.0,10,HTC-MSW,56.11992945,1,0,0,0
htc_102,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,1.0,50,HTC-MSW,59.78306216,1,0,0,0
htc_103,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,1.0,50,HTC-MSW,59.44912012,1,0,0,0
htc_111,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,10.0,1.0,500,HTC-MSW,53.66101695,1,0,0,0
htc_143,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,0.5,1.0,1000,HTC-MSW,59.24396442,1,0,0,0
htc_144,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,1.0,1.0,1000,HTC-MSW,58.8627451,1,0,0,0
htc_145,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,5.0,1.0,1000,HTC-MSW,52.73905997,1,0,0,0
htc_147,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,1.0,5.0,1000,HTC-MSW,58.86262925,1,0,0,0
htc_148,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,1.0,10.0,1000,HTC-MSW,55.05952381,1,0,0,0
htc_155,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,800,1.0,5.0,1000,HTC-MSW,46.2915601,1,0,0,0
hc_16,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,800,1.0,1.0,1000,Hemicellulose,81.97300771,1,0,0,0
hc_53,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,800,1.0,1.0,1000,Hemicellulose,85.27586207,1,0,0,0
hc_58,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,800,1.0,1.0,1000,Hemicellulose,75.91751136,1,0,0,0
lig_14,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,800,1.0,1.0,1000,Lignin,56.62487292,1,0,0,0
lig_16,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,800,1.0,1.0,1000,Lignin,51.3229308,1,0,0,0
brown_coal_41,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,2.0,1.0,1000,Lignite,33.39815265,0,1,0,0
brown_coal_45,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,5.0,1.0,1000,Lignite,36.80792891,0,1,0,0
brown_coal_46,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,5.0,1.0,1000,Lignite,34.97978047,0,1,0,0
brown_coal_48,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,1.0,1000,Lignite,40.80808081,0,1,0,0
brown_coal_50,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,1.0,1000,Lignite,40.24390244,0,1,0,0
brown_coal_51,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,1.0,1000,Lignite,37.26474279,0,1,0,0
brown_coal_80,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,5.0,1.0,1000,Lignite,36.00648036,0,1,0,0
brown_coal_167,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,0.5,1.0,1000,Lignite,34.09812919,0,1,0,0
brown_coal_169,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,1.0,1.0,1000,Lignite,33.23657475,0,1,0,0
brown_coal_170,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,1.0,1.0,1000,Lignite,32.31748158,0,1,0,0
brown_coal_189,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,10.0,1000,Lignite,35.77631122,0,1,0,0
brown_coal_191,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,1.0,1.0,1000,Lignite,40.86897488,0,1,0,0
brown_coal_193,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,1.0,1.0,1000,Lignite,28.28315183,0,1,0,0
brown_coal_194,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,10.0,1000,Lignite,38.2517049,0,1,0,0
brown_coal_196,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,20.0,1000,Lignite,32.26708075,0,1,0,0
brown_coal_197,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,1.0,1.0,1000,Lignite,42.47606019,0,1,0,0
brown_coal_198,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,5.0,1000,Lignite,33.27650869,0,1,0,0
brown_coal_201,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,1.0,1.0,1000,Lignite,35.63458856,0,1,0,0
brown_coal_235,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,5.0,1000,Lignite,38.99138991,0,1,0,0
brown_coal_236,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,2.0,1.0,1000,Lignite,41.49521878,0,1,0,0
brown_coal_237,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,5.0,1000,Lignite,33.20509026,0,1,0,0
brown_coal_238,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,2.0,1.0,1000,Lignite,40.89793055,0,1,0,0
brown_coal_239,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,5.0,1000,Lignite,40.18249409,0,1,0,0
brown_coal_242,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,10.0,1000,Lignite,39.66745843,0,1,0,0
brown_coal_244,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,10.0,1000,Lignite,39.19379845,0,1,0,0
brown_coal_245,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,10.0,1000,Lignite,34.17721519,0,1,0,0
brown_coal_247,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,20.0,1000,Lignite,39.88679245,0,1,0,0
brown_coal_248,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,20.0,1000,Lignite,35.00208594,0,1,0,0
brown_coal_249,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,20.0,1000,Lignite,31.80547792,0,1,0,0
_bks_10,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,10.0,10.0,1000,Lignite,42.05689896,0,1,0,0
_bks_20,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,1.0,1.0,1000,Lignite,33.95002012,0,1,0,0
_bks_21,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,1.5,1.0,1000,Lignite,34.69122785,0,1,0,0
_bks_22,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,2.0,1.0,1000,Lignite,40.4836382,0,1,0,0
_bks_23,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,800,5.0,1.0,1000,Lignite,39.79692772,0,1,0,0
_ebs1_4,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,1.0,10.0,1000,RDF1,92.1248203,0,0,0,1
_ebs1_10,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,1.0,10.0,1000,RDF1,92.1248203,0,0,0,1
_ebs1_11,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,5.0,10.0,1000,RDF1,90.0096491,0,0,0,1
_ebs1_12,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,10.0,10.0,1000,RDF1,91.10597504,0,0,0,1
_ebs1_13,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,20.0,10.0,1000,RDF1,89.08115378,0,0,0,1
_ebs1_26,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,1.0,2.0,1000,RDF1,83.79899555,0,0,0,1
_ebs1_27,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,1.0,5.0,1000,RDF1,90.60123562,0,0,0,1
_ebs1_28,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,1.0,10.0,1000,RDF1,92.1248203,0,0,0,1
refuse_derived_43,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,2.0,1.0,1000,RDF2,73.61921098,0,0,0,1
refuse_derived_45,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,2.0,1.0,1000,RDF2,69.23349894,0,0,0,1
refuse_derived_55,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,5.0,1.0,1000,RDF2,78.74622863,0,0,0,1
refuse_derived_65,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,5.0,1.0,1000,RDF2,77.04318937,0,0,0,1
refuse_derived_76,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,10.0,1.0,1000,RDF2,78.30431979,0,0,0,1
refuse_derived_93,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,10.0,5.0,1000,RDF2,75.37638006,0,0,0,1
refuse_derived_94,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,10.0,5.0,1000,RDF2,76.58569501,0,0,0,1
refuse_derived_95,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,10.0,5.0,1000,RDF2,77.09656925,0,0,0,1
refuse_derived_105,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,10.0,10.0,1000,RDF2,76.83423913,0,0,0,1
refuse_derived_106,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,10.0,10.0,1000,RDF2,75.30120482,0,0,0,1
refuse_derived_108,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,10.0,10.0,1000,RDF2,76.69871795,0,0,0,1
refuse_derived_109,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,10.0,20.0,1000,RDF2,76.19525242,0,0,0,1
refuse_derived_110,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,10.0,20.0,1000,RDF2,76.10469069,0,0,0,1
refuse_derived_111,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,10.0,20.0,1000,RDF2,76.83960665,0,0,0,1
refuse_derived_127,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,2.0,1.0,1000,RDF2,73.63150868,0,0,0,1
refuse_derived_150,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,1.5,1.0,1000,RDF2,69.05785124,0,0,0,1
refuse_derived_180,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,1.0,1.0,1000,RDF2,75.49755302,0,0,0,1
refuse_derived_182,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,800,1.5,1.0,1000,RDF2,73.10704961,0,0,0,1
ebs2_52,3.7,68.7,11.6,16.0,54.0,6.5,17.9,1.3,0.7,0.0,1.4,0.2,20.2995,800,10.0,1.0,1000,RDF2,70.59593975,0,0,0,1
gumm_87,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,800,10.0,1.0,1000,Rubber,70.17045455,0,0,0,1
gm_4,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,800,1.0,10.0,1000,Rubber,70.31100418,0,0,0,1
gm_10,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,800,1.0,10.0,1000,Rubber,70.31100418,0,0,0,1
gm_11,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,800,5.0,10.0,1000,Rubber,67.30737204,0,0,0,1
gm_12,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,800,10.0,10.0,1000,Rubber,66.52508559,0,0,0,1
gm_13,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,800,20.0,10.0,1000,Rubber,66.56360085,0,0,0,1
gm_27,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,800,1.0,5.0,1000,Rubber,63.96171248,0,0,0,1
gm_28,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,800,1.0,10.0,1000,Rubber,70.31100418,0,0,0,1
sewage_103,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,1.0,1.0,1000,Sewage,50.46594982,1,0,0,0
sewage_105,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,1.0,1.0,1000,Sewage,40.77153309,1,0,0,0
sewage_111,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,5.0,1.0,1000,Sewage,40.55106319,1,0,0,0
sewage_112,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,5.0,1.0,1000,Sewage,44.67697907,1,0,0,0
sewage_113,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,5.0,1.0,1000,Sewage,47.58925285,1,0,0,0
sewage_114,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,1.0,1000,Sewage,47.49232344,1,0,0,0
sewage_115,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,1.0,1000,Sewage,51.11459969,1,0,0,0
sewage_117,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,1.0,1000,Sewage,46.75608235,1,0,0,0
sewage_152,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,0.5,1.0,1000,Sewage,44.65601966,1,0,0,0
sewage_156,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,1.0,1.0,1000,Sewage,39.59346001,1,0,0,0
sewage_157,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,2.0,1.0,1000,Sewage,41.7812142,1,0,0,0
sewage_184,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,2.0,1.0,1000,Sewage,49.28689884,1,0,0,0
sewage_186,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,5.0,1.0,1000,Sewage,46.3800905,1,0,0,0
sewage_206,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,20.0,1000,Sewage,38.26210826,1,0,0,0
sewage_211,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,10.0,1000,Sewage,45.15306122,1,0,0,0
sewage_213,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,1.0,1.0,1000,Sewage,52.82600665,1,0,0,0
sewage_216,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,20.0,1000,Sewage,45.34588917,1,0,0,0
sewage_219,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,5.0,1000,Sewage,45.01898919,1,0,0,0
sewage_220,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,5.0,1000,Sewage,47.50462107,1,0,0,0
sewage_221,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,5.0,1000,Sewage,48.36975994,1,0,0,0
sewage_222,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,2.0,1.0,1000,Sewage,49.36838511,1,0,0,0
sewage_223,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,10.0,1000,Sewage,47.36129905,1,0,0,0
sewage_224,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,2.0,1.0,1000,Sewage,48.84696017,1,0,0,0
sewage_225,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,10.0,1000,Sewage,45.34330387,1,0,0,0
sewage_226,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,2.0,1.0,1000,Sewage,49.49622166,1,0,0,0
sewage_227,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,10.0,1000,Sewage,43.46771749,1,0,0,0
sewage_231,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,20.0,1000,Sewage,48.84615385,1,0,0,0
sewage_271,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,1.0,1.0,1000,Sewage,47.78510839,1,0,0,0
