sample,temperature,residence_time,pressure,heat_rate,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,devol_yield,Category
_digestate_89,1000,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.16789792,biomass
_digestate_553,800,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,57.02142129,biomass
_digestate_555,800,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.50231839,biomass
_digestate_556,800,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,60.41934104,biomass
_digestate_559,800,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.52290076,biomass
_digestate_560,800,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.83382019,biomass
_digestate_561,800,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,52.59084791,biomass
_digestate_562,800,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.44237918,biomass
_digestate_564,800,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,52.13675214,biomass
_digestate_565,800,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,45.53855959,biomass
_digestate_568,800,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,38.03108808,biomass
_digestate_569,800,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.27413127,biomass
_digestate_570,800,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.8275026,biomass
_digestate_571,800,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.90238188,biomass
_digestate_572,800,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.22824302,biomass
_digestate_573,800,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.90677966,biomass
_digestate_574,800,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,48.8002594,biomass
_digestate_575,800,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.28172386,biomass
_digestate_576,800,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.29079713,biomass
_digestate_577,800,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.6044905,biomass
_digestate_578,800,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.28848642,biomass
_digestate_579,800,10.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,41.4017094,biomass
_digestate_580,800,10.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.14316392,biomass
_digestate_581,800,10.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,55.55947759,biomass
_digestate_90,800,10.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.28415876,biomass
_digestate_583,800,10.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.94508009,biomass
_digestate_584,800,10.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.13272877,biomass
_digestate_585,800,10.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,48.97070467,biomass
_digestate_586,800,10.0,20.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.94557823,biomass
_digestate_587,800,10.0,20.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,43.85454545,biomass
_digestate_588,800,10.0,20.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.50280816,biomass
_digestate_47,800,10.0,20.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.45772752,biomass
wood_1,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,27.31938413,biomass
wood_3,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,16.68536175,biomass
wood_18,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,7.528641571,biomass
wood_59,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,7.345264728,biomass
wood_60,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,8.343409915,biomass
wood_106,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,8.225878168,biomass
wood_107,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,7.976519337,biomass
wood_108,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,3.871201158,biomass
wood_5,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,40.82256968,biomass
wood_7,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,63.71548619,biomass
wood_21,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,46.23928911,biomass
wood_61,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,36.77498972,biomass
wood_62,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,49.7212932,biomass
wood_109,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,19.10293643,biomass
wood_110,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,29.66994382,biomass
wood_111,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,31.15696888,biomass
wood_8,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.71708241,biomass
wood_9,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.29913473,biomass
wood_22,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,73.47285068,biomass
wood_27,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,81.01265823,biomass
wood_28,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.07649897,biomass
wood_69,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.59847401,biomass
wood_70,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,76.43825577,biomass
wood_71,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,71.60392799,biomass
wood_72,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,76.82232346,biomass
wood_10,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.47300431,biomass
wood_11,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.58837772,biomass
wood_23,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,91.40939597,biomass
wood_29,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,90.87826382,biomass
wood_30,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.45299705,biomass
wood_31,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.27184466,biomass
wood_14,1200,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,91.71012901,biomass
wood_16,1200,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,90.5147953,biomass
wood_25,1200,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,91.17276166,biomass
wood_63,1200,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.7106274,biomass
wood_64,1200,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,90.0,biomass
wood_8,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.71708241,biomass
wood_9,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.29913473,biomass
wood_22,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,73.47285068,biomass
wood_27,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,81.01265823,biomass
wood_28,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.07649897,biomass
wood_69,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.59847401,biomass
wood_70,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,76.43825577,biomass
wood_71,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,71.60392799,biomass
wood_72,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,76.82232346,biomass
wood_41,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.95825205,biomass
wood_42,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,95.18304432,biomass
wood_43,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,80.43360434,biomass
wood_65,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,57.84053156,biomass
wood_66,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,80.01461454,biomass
wood_121,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,48.95981761,biomass
wood_38,1000,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.63894523,biomass
wood_39,1000,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,80.89092423,biomass
wood_40,1000,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.51515152,biomass
wood_35,1000,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.40471869,biomass
wood_36,1000,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,76.8666492,biomass
wood_37,1000,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.98074454,biomass
wood_125,1000,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,50.24092515,biomass
wood_113,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,30.13977868,biomass
wood_114,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.82494191,biomass
wood_115,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,39.79446189,biomass
wood_117,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,77.74674115,biomass
wood_138,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,69.70728387,biomass
wood_139,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,75.57830868,biomass
wood_140,1000,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,83.63759297,biomass
wood_120,1000,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,67.35466116,biomass
wood_122,1000,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,60.87570621,biomass
wood_123,1000,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,57.37415366,biomass
wood_124,1000,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,80.16924209,biomass
wood_141,1000,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,77.50190985,biomass
wood_142,1000,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,71.23519459,biomass
wood_143,1000,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,74.8564868,biomass
wood_144,1000,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,61.04629281,biomass
wood_145,1000,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,68.46275753,biomass
wood_146,1000,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,66.77237491,biomass
wood_44,600,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,54.65425532,biomass
wood_45,600,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,33.67501898,biomass
wood_46,600,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,56.13004309,biomass
wood_48,600,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,25.46666667,biomass
wood_103,600,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,44.04201376,biomass
wood_5,600,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,40.82256968,biomass
wood_7,600,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,63.71548619,biomass
wood_21,600,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,46.23928911,biomass
wood_61,600,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,36.77498972,biomass
wood_62,600,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,49.7212932,biomass
wood_109,600,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,19.10293643,biomass
wood_110,600,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,29.66994382,biomass
wood_111,600,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,31.15696888,biomass
wood_126,600,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,17.92366412,biomass
wood_127,600,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,30.66624163,biomass
wood_128,600,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,19.55571741,biomass
wood_137,600,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,42.64947888,biomass
wood_148,600,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,44.36008677,biomass
wood_150,600,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,37.98737468,biomass
wood_151,600,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,59.6107056,biomass
wood_49,600,2.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,60.13129103,biomass
wood_50,600,2.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,34.82384824,biomass
wood_51,600,2.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,61.51046406,biomass
wood_58,600,2.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,52.23188406,biomass
wood_52,600,5.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,83.1020989,biomass
wood_53,600,5.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,72.14673913,biomass
wood_54,600,5.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,82.9108749,biomass
wood_55,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,82.7776167,biomass
wood_56,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,82.34200743,biomass
wood_57,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,75.0974279,biomass
wood_73,800,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,52.47933884,biomass
wood_75,800,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,43.84353741,biomass
wood_76,800,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,32.42074928,biomass
wood_88,800,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,30.79621186,biomass
wood_69,800,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.59847401,biomass
wood_70,800,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,76.43825577,biomass
wood_71,800,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,71.60392799,biomass
wood_72,800,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,76.82232346,biomass
wood_129,800,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,83.46560847,biomass
wood_131,800,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,69.59821429,biomass
wood_132,800,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.64317745,biomass
wood_152,800,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.08745247,biomass
wood_153,800,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.19903692,biomass
wood_78,800,2.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.88111888,biomass
wood_79,800,2.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,78.15767166,biomass
wood_81,800,2.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.47500817,biomass
wood_82,800,5.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.53241032,biomass
wood_83,800,5.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,73.91058291,biomass
wood_84,800,5.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.46234509,biomass
wood_85,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,79.16343919,biomass
wood_86,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.5928353,biomass
wood_87,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.12132353,biomass
wood_90,1000,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.39164697,biomass
wood_91,1000,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,57.84700315,biomass
wood_92,1000,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,56.99737188,biomass
wood_104,1000,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,78.26086957,biomass
wood_154,1000,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.21211208,biomass
wood_155,1000,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.8803974,biomass
wood_156,1000,0.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,64.53427065,biomass
wood_10,1000,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.47300431,biomass
wood_11,1000,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.58837772,biomass
wood_23,1000,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,91.40939597,biomass
wood_29,1000,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,90.87826382,biomass
wood_30,1000,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.45299705,biomass
wood_31,1000,1.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.27184466,biomass
