sample,temperature,residence_time,pressure,heat_rate,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,devol_yield,Category
digestate_pe_483,800,10.0,5.0,1000,7.65,63.025,11.55,17.775,49.362,7.41375,15.825,1.807,0.16525,0.001,1.675,0.3,22.925,66.0130719,mix
digestate_pe_485,800,10.0,5.0,1000,7.65,63.025,11.55,17.775,49.362,7.41375,15.825,1.807,0.16525,0.001,1.675,0.3,22.925,65.86195172,mix
digestate_pe_486,800,10.0,5.0,1000,7.65,63.025,11.55,17.775,49.362,7.41375,15.825,1.807,0.16525,0.001,1.675,0.3,22.925,66.75967911,mix
digestate_pe_488,800,10.0,10.0,1000,7.752,62.532,11.704,18.012,48.88752,7.3092,16.04,1.83072,0.16664,0.00096,1.668,0.304,22.6102,61.57485637,mix
digestate_pe_505,800,10.0,10.0,1000,7.548,63.518,11.396,17.538,49.83648,7.5183,15.61,1.78328,0.16386,0.00104,1.682,0.296,23.2398,64.21670117,mix
digestate_pe_507,800,10.0,10.0,1000,7.65,63.025,11.55,17.775,49.362,7.41375,15.825,1.807,0.16525,0.001,1.675,0.3,22.925,64.52282158,mix
digestate_pe_508,800,10.0,20.0,1000,7.65,63.025,11.55,17.775,49.362,7.41375,15.825,1.807,0.16525,0.001,1.675,0.3,22.925,65.20706042,mix
digestate_pe_510,800,10.0,20.0,1000,7.65,63.025,11.55,17.775,49.362,7.41375,15.825,1.807,0.16525,0.001,1.675,0.3,22.925,65.38324421,mix
digestate_pe_511,800,10.0,20.0,1000,7.548,63.518,11.396,17.538,49.83648,7.5183,15.61,1.78328,0.16386,0.00104,1.682,0.296,23.2398,64.2461964,mix
digestate_pe_498,800,10.0,5.0,1000,5.1,75.35,7.7,11.85,61.224,10.0275,10.45,1.214,0.1305,0.002,1.85,0.2,30.795,76.67452036,mix
digestate_pe_501,800,10.0,5.0,1000,5.1,75.35,7.7,11.85,61.224,10.0275,10.45,1.214,0.1305,0.002,1.85,0.2,30.795,76.78207739,mix
digestate_pe_502,800,10.0,5.0,1000,5.202,74.857,7.854,12.087,60.74952,9.92295,10.665,1.23772,0.13189,0.00196,1.843,0.204,30.4802,76.55615697,mix
digestate_pe_503,800,10.0,10.0,1000,5.1,75.35,7.7,11.85,61.224,10.0275,10.45,1.214,0.1305,0.002,1.85,0.2,30.795,76.15983745,mix
digestate_pe_504,800,10.0,10.0,1000,4.998,75.843,7.546,11.613,61.69848,10.13205,10.235,1.19028,0.12911,0.00204,1.857,0.196,31.1098,77.01381867,mix
digestate_pe_515,800,10.0,10.0,1000,5.1,75.35,7.7,11.85,61.224,10.0275,10.45,1.214,0.1305,0.002,1.85,0.2,30.795,77.47102931,mix
digestate_pe_516,800,10.0,20.0,1000,5.1,75.35,7.7,11.85,61.224,10.0275,10.45,1.214,0.1305,0.002,1.85,0.2,30.795,78.98230088,mix
digestate_pe_517,800,10.0,20.0,1000,5.1,75.35,7.7,11.85,61.224,10.0275,10.45,1.214,0.1305,0.002,1.85,0.2,30.795,74.97442891,mix
digestate_pe_518,800,10.0,20.0,1000,5.1,75.35,7.7,11.85,61.224,10.0275,10.45,1.214,0.1305,0.002,1.85,0.2,30.795,77.81866845,mix
digestate_pp_199,400,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,25.22639069,mix
digestate_pp_200,400,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,13.35361731,mix
digestate_pp_201,400,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,19.00996906,mix
digestate_pp_202,400,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,22.22955145,mix
digestate_pp_203,400,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,31.79786868,mix
digestate_pp_258,400,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,18.75626881,mix
digestate_pp_205,600,10.0,1.0,1000,7.548,63.518,11.396,17.538,49.99768,7.2921,15.662,1.78536,0.17218,0.00182,1.63,0.296,23.18104,68.60266484,mix
digestate_pp_206,600,10.0,1.0,1000,7.548,63.518,11.396,17.538,49.99768,7.2921,15.662,1.78536,0.17218,0.00182,1.63,0.296,23.18104,62.98476454,mix
digestate_pp_207,600,10.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,66.37016764,mix
digestate_pp_209,800,10.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,69.96300034,mix
digestate_pp_210,800,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,69.0206529,mix
digestate_pp_211,800,10.0,1.0,1000,7.548,63.518,11.396,17.538,49.99768,7.2921,15.662,1.78536,0.17218,0.00182,1.63,0.296,23.18104,68.68756459,mix
digestate_pp_212,1000,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,64.62008141,mix
digestate_pp_213,1000,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,71.55870445,mix
digestate_pp_214,1000,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,66.27787307,mix
digestate_pp_257,1000,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,64.46717255,mix
digestate_pp_216,1200,10.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,66.52056642,mix
digestate_pp_217,1200,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,60.90632398,mix
digestate_pp_218,1200,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,55.69956796,mix
digestate_pp_219,1200,10.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,59.49966193,mix
digestate_pp_377,1200,10.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,58.61828332,mix
digestate_pp_231,400,10.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,14.14107324,mix
digestate_pp_233,400,10.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,9.329740653,mix
digestate_pp_234,400,10.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,11.35615537,mix
digestate_pp_235,600,10.0,1.0,1000,4.998,75.843,7.546,11.613,62.01468,9.68835,10.337,1.19436,0.14543,0.00357,1.755,0.196,30.99454,52.8836425,mix
digestate_pp_236,600,10.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,78.06901128,mix
digestate_pp_237,600,10.0,1.0,1000,5.304,74.364,8.008,12.324,60.57264,9.4008,10.976,1.26528,0.14864,0.00336,1.74,0.208,30.05692,73.87188388,mix
digestate_pp_277,600,10.0,1.0,1000,5.406,73.871,8.162,12.561,60.09196,9.30495,11.189,1.28892,0.14971,0.00329,1.735,0.212,29.74438,64.8118366,mix
digestate_pp_389,600,10.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,55.38309115,mix
digestate_pp_390,600,10.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,72.33459033,mix
digestate_pp_238,800,10.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,76.0026738,mix
digestate_pp_239,800,10.0,1.0,1000,4.896,76.336,7.392,11.376,62.49536,9.7842,10.124,1.17072,0.14436,0.00364,1.76,0.192,31.30708,79.47686117,mix
digestate_pp_240,800,10.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,69.99334664,mix
digestate_pp_386,800,10.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,78.17933856,mix
digestate_pp_387,800,10.0,1.0,1000,5.304,74.364,8.008,12.324,60.57264,9.4008,10.976,1.26528,0.14864,0.00336,1.74,0.208,30.05692,77.52659574,mix
digestate_pp_241,1000,10.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,71.30774236,mix
digestate_pp_242,1000,10.0,1.0,1000,5.304,74.364,8.008,12.324,60.57264,9.4008,10.976,1.26528,0.14864,0.00336,1.74,0.208,30.05692,70.72158365,mix
digestate_pp_243,1000,10.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,73.65951743,mix
digestate_pp_244,1000,10.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,72.18298015,mix
digestate_pp_245,1200,10.0,1.0,1000,4.998,75.843,7.546,11.613,62.01468,9.68835,10.337,1.19436,0.14543,0.00357,1.755,0.196,30.99454,73.16239316,mix
digestate_pp_246,1200,10.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,69.72138301,mix
digestate_pp_380,1200,10.0,1.0,1000,5.406,73.871,8.162,12.561,60.09196,9.30495,11.189,1.28892,0.14971,0.00329,1.735,0.212,29.74438,67.85946649,mix
digestate_pp_220,1000,5.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,68.45706466,mix
digestate_pp_221,1000,5.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,68.02286483,mix
digestate_pp_223,1000,5.0,1.0,1000,7.548,63.518,11.396,17.538,49.99768,7.2921,15.662,1.78536,0.17218,0.00182,1.63,0.296,23.18104,66.25215889,mix
digestate_pp_224,1000,2.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,66.9122572,mix
digestate_pp_225,1000,2.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,64.7243545,mix
digestate_pp_227,1000,2.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,62.47014671,mix
digestate_pp_228,1000,1.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,65.46143251,mix
digestate_pp_229,1000,1.5,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,51.99864499,mix
digestate_pp_230,1000,1.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,61.2745098,mix
digestate_pp_361,1000,1.5,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,62.50840619,mix
digestate_pp_248,1000,1.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,73.73164219,mix
digestate_pp_249,1000,1.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,56.63893511,mix
digestate_pp_250,1000,1.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,63.86743887,mix
digestate_pp_362,1000,1.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,64.76253736,mix
digestate_pp_363,1000,1.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,48.77889938,mix
digestate_pp_251,1000,0.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,57.376502,mix
digestate_pp_253,1000,0.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,56.70209119,mix
digestate_pp_254,1000,0.5,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,52.50333778,mix
digestate_pp_278,800,5.0,1.0,1000,7.548,63.518,11.396,17.538,49.99768,7.2921,15.662,1.78536,0.17218,0.00182,1.63,0.296,23.18104,61.96799455,mix
digestate_pp_279,800,5.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,67.17896175,mix
digestate_pp_280,800,5.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,65.24941413,mix
digestate_pp_281,800,5.0,1.0,1000,7.854,62.039,11.858,18.249,48.55564,7.00455,16.301,1.85628,0.17539,0.00161,1.615,0.308,22.24342,64.44954128,mix
digestate_pp_282,800,2.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,62.71637816,mix
digestate_pp_283,800,2.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,59.44791324,mix
digestate_pp_285,800,2.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,67.04350805,mix
digestate_pp_286,800,2.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,68.55218855,mix
digestate_pp_287,800,1.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,66.87785991,mix
digestate_pp_288,800,1.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,58.84136073,mix
digestate_pp_289,800,1.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,61.09215017,mix
digestate_pp_291,800,1.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,51.61734343,mix
digestate_pp_292,800,1.5,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,58.17749065,mix
digestate_pp_366,800,1.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,63.8484951,mix
digestate_pp_293,800,1.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,57.34385724,mix
digestate_pp_294,800,1.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,49.0797546,mix
digestate_pp_295,800,1.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,51.84419166,mix
digestate_pp_296,800,1.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,49.22349764,mix
digestate_pp_297,800,0.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,37.97425474,mix
digestate_pp_298,800,0.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,30.14338113,mix
digestate_pp_301,800,0.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,32.32189974,mix
digestate_pp_302,800,0.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,40.8985025,mix
digestate_pp_303,600,5.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,32.96413502,mix
digestate_pp_304,600,5.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,51.40891219,mix
digestate_pp_305,600,5.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,50.47965597,mix
digestate_pp_369,600,5.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,52.5967236,mix
digestate_pp_370,600,5.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,38.55172414,mix
digestate_pp_306,600,2.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,36.87752355,mix
digestate_pp_307,600,2.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,39.23233696,mix
digestate_pp_308,600,2.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,44.98316498,mix
digestate_pp_371,600,2.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,37.06269484,mix
digestate_pp_372,600,2.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,17.85589976,mix
digestate_pp_309,600,1.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,37.90349418,mix
digestate_pp_310,600,1.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,40.42276423,mix
digestate_pp_311,600,1.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,31.1591754,mix
digestate_pp_526,600,1.5,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,36.83492497,mix
digestate_pp_312,600,1.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,27.54729505,mix
digestate_pp_313,600,1.0,1.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,33.37815126,mix
digestate_pp_314,600,1.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,27.20714531,mix
digestate_pp_373,600,1.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,21.52027027,mix
digestate_pp_374,600,1.0,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,21.50463758,mix
digestate_pp_315,600,0.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,17.14092141,mix
digestate_pp_317,600,0.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,30.24457458,mix
digestate_pp_527,600,0.5,1.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,40.20373514,mix
digestate_pp_528,600,0.5,1.0,1000,7.548,63.518,11.396,17.538,49.99768,7.2921,15.662,1.78536,0.17218,0.00182,1.63,0.296,23.18104,19.94469409,mix
digestate_pp_259,1000,5.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,74.62328767,mix
digestate_pp_260,1000,5.0,1.0,1000,5.508,73.378,8.316,12.798,59.61128,9.2091,11.402,1.31256,0.15078,0.00322,1.73,0.216,29.43184,73.75707992,mix
digestate_pp_261,1000,5.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,73.87205387,mix
digestate_pp_262,1000,5.0,1.0,1000,4.998,75.843,7.546,11.613,62.01468,9.68835,10.337,1.19436,0.14543,0.00357,1.755,0.196,30.99454,76.54028436,mix
digestate_pp_263,1000,2.0,1.0,1000,5.406,73.871,8.162,12.561,60.09196,9.30495,11.189,1.28892,0.14971,0.00329,1.735,0.212,29.74438,75.22965879,mix
digestate_pp_265,1000,2.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,76.56776804,mix
digestate_pp_266,1000,2.0,1.0,1000,4.998,75.843,7.546,11.613,62.01468,9.68835,10.337,1.19436,0.14543,0.00357,1.755,0.196,30.99454,71.95820694,mix
digestate_pp_267,1000,1.5,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,73.53324641,mix
digestate_pp_268,1000,1.5,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,75.44483986,mix
digestate_pp_269,1000,1.5,1.0,1000,4.896,76.336,7.392,11.376,62.49536,9.7842,10.124,1.17072,0.14436,0.00364,1.76,0.192,31.30708,73.14690027,mix
digestate_pp_270,1000,1.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,52.01131364,mix
digestate_pp_271,1000,1.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,61.84124919,mix
digestate_pp_272,1000,1.0,1.0,1000,4.998,75.843,7.546,11.613,62.01468,9.68835,10.337,1.19436,0.14543,0.00357,1.755,0.196,30.99454,64.6514701,mix
digestate_pp_381,1000,1.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,41.49682593,mix
digestate_pp_382,1000,1.0,1.0,1000,4.896,76.336,7.392,11.376,62.49536,9.7842,10.124,1.17072,0.14436,0.00364,1.76,0.192,31.30708,64.20551208,mix
digestate_pp_273,1000,0.5,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,30.66307641,mix
digestate_pp_275,1000,0.5,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,48.24532634,mix
digestate_pp_276,1000,0.5,1.0,1000,5.304,74.364,8.008,12.324,60.57264,9.4008,10.976,1.26528,0.14864,0.00336,1.74,0.208,30.05692,34.30586727,mix
digestate_pp_383,1000,0.5,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,35.96702164,mix
digestate_pp_384,1000,0.5,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,20.04781421,mix
digestate_pp_318,800,5.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,74.3818002,mix
digestate_pp_319,800,5.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,75.12537613,mix
digestate_pp_320,800,5.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,75.57944239,mix
digestate_pp_321,800,2.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,63.88518024,mix
digestate_pp_322,800,2.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,71.16874368,mix
digestate_pp_323,800,2.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,33.52215928,mix
digestate_pp_324,800,2.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,58.5052418,mix
digestate_pp_325,800,2.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,73.63069859,mix
digestate_pp_326,800,2.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,49.01764902,mix
digestate_pp_327,800,1.5,1.0,1000,5.304,74.364,8.008,12.324,60.57264,9.4008,10.976,1.26528,0.14864,0.00336,1.74,0.208,30.05692,51.84210526,mix
digestate_pp_328,800,1.5,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,57.43676223,mix
digestate_pp_329,800,1.5,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,46.70698925,mix
digestate_pp_330,800,1.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,59.53155498,mix
digestate_pp_331,800,1.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,43.05328539,mix
digestate_pp_332,800,1.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,38.51056692,mix
